62.0137299771167,52.8604118993135,28.8329519450801,29.7482837528604,7.55148741418764,11.5560640732265,19.7940503432494,19.6796338672769,13.2723112128146,20.2517162471396,19.7940503432494,26.3157894736842,19.7940503432494,16.7048054919908,16.1327231121281,27.3455377574371,26.8878718535469,17.6201372997712,23.4553775743707,24.141876430206,17.9633867276888,17.0480549199085,20.3661327231121,18.1922196796339,21.395881006865,21.395881006865,25.1716247139588,28.0320366132723,25.5148741418764,21.395881006865,29.1762013729977,29.8627002288329,27.9176201372998,36.8421052631579,29.6338672768879,28.2608695652174,29.6338672768879,28.9473684210526,31.5789473684211,29.0617848970252,32.1510297482838,32.837528604119,31.4645308924485,35.9267734553776,36.8421052631579,34.8970251716247,37.7574370709382,34.6681922196796,30.8924485125858
59.8398169336384,58.3524027459954,27.4599542334096,27.9176201372998,14.9885583524027,19.2219679633867,18.8787185354691,16.9336384439359,19.5652173913043,18.8787185354691,20.2517162471396,16.8192219679634,20.137299771167,15.675057208238,16.3615560640732,16.3615560640732,20.0228832951945,22.9977116704806,19.7940503432494,25.0572082379863,20.137299771167,20.5949656750572,17.7345537757437,16.8192219679634,19.6796338672769,29.6338672768879,21.395881006865,31.2356979405034,21.5102974828375,26.4302059496567,29.2906178489703,26.3157894736842,31.8077803203661,35.3546910755149,28.4897025171625,33.4096109839817,34.324942791762,28.604118993135,35.3546910755149,33.0663615560641,33.9816933638444,33.8672768878719,30.2059496567506,30.7780320366133,31.1212814645309,35.812356979405,34.7826086956522,30.091533180778,34.7826086956522
51.487414187643,55.720823798627,14.3020594965675,12.8146453089245,15.675057208238,11.441647597254,15.2173913043478,28.604118993135,38.7871853546911,13.2723112128146,19.7940503432494,14.7597254004577,28.1464530892449,15.675057208238,16.3615560640732,24.9427917620137,16.8192219679634,17.6201372997712,17.6201372997712,16.8192219679634,20.137299771167,17.0480549199085,21.1670480549199,24.370709382151,20.5949656750572,29.5194508009153,25.5148741418764,21.5102974828375,21.2814645308924,28.604118993135,28.3752860411899,22.1967963386728,34.8970251716247,28.1464530892449,25.0572082379863,28.7185354691076,31.6933638443936,25.0572082379863,28.604118993135,35.58352402746,29.2906178489703,29.4050343249428,35.0114416475973,35.6979405034325,35.9267734553776,34.7826086956522,39.4736842105263,43.0205949656751,34.324942791762
60.0686498855835,54.233409610984,20.3661327231121,27.8032036613272,7.78032036613272,13.8443935926773,24.5995423340961,18.9931350114416,20.0228832951945,20.137299771167,22.9977116704806,19.1075514874142,20.0228832951945,21.0526315789474,17.2768878718535,31.8077803203661,16.8192219679634,20.0228832951945,17.0480549199085,19.7940503432494,25.5148741418764,24.2562929061785,24.4851258581236,17.8489702517162,17.7345537757437,25.1716247139588,21.395881006865,32.6086956521739,27.9176201372998,21.7391304347826,22.1967963386728,22.6544622425629,20.4805491990847,26.2013729977117,28.4897025171625,30.8924485125858,28.7185354691076,28.7185354691076,35.3546910755149,29.0617848970252,29.8627002288329,36.1556064073227,29.6338672768879,35.6979405034325,32.6086956521739,34.5537757437071,34.7826086956522,36.1556064073227,34.7826086956522
52.5171624713959,52.974828375286,12.5858123569794,20.4805491990847,7.66590389016018,15.7894736842105,19.7940503432494,21.0526315789474,20.2517162471396,20.137299771167,20.137299771167,23.2265446224256,24.370709382151,20.5949656750572,16.3615560640732,16.0183066361556,16.8192219679634,18.5354691075515,17.0480549199085,20.137299771167,17.6201372997712,17.0480549199085,20.5949656750572,20.9382151029748,20.0228832951945,24.370709382151,28.3752860411899,27.5743707093822,32.0366132723112,22.1967963386728,21.395881006865,27.6887871853547,32.2654462242563,28.3752860411899,25.5148741418764,33.6384439359268,33.2951945080092,35.3546910755149,28.8329519450801,28.8329519450801,29.1762013729977,31.0068649885584,31.2356979405034,33.8672768878719,39.4736842105263,35.812356979405,37.4141876430206,32.837528604119,34.324942791762
60.0686498855835,56.1784897025172,26.6590389016018,20.137299771167,7.55148741418764,11.441647597254,11.7848970251716,19.5652173913043,12.2425629290618,19.5652173913043,20.3661327231121,20.7093821510297,15.2173913043478,15.675057208238,17.162471395881,16.0183066361556,16.9336384439359,24.9427917620137,16.9336384439359,16.8192219679634,17.162471395881,20.8237986270023,25.5148741418764,17.7345537757437,17.162471395881,20.137299771167,21.6247139588101,28.9473684210526,29.0617848970252,21.7391304347826,21.395881006865,27.8032036613272,35.3546910755149,28.4897025171625,25.629290617849,28.604118993135,25.9725400457666,28.9473684210526,28.604118993135,24.9427917620137,35.4691075514874,34.5537757437071,40.2745995423341,30.091533180778,29.2906178489703,34.4393592677346,34.2105263157895,31.6933638443936,34.4393592677346
56.0640732265446,54.6910755148741,14.3020594965675,22.3112128146453,15.3318077803204,18.649885583524,16.8192219679634,20.137299771167,20.7093821510297,14.7597254004577,19.6796338672769,27.3455377574371,15.1029748283753,22.4256292906178,20.4805491990847,24.0274599542334,23.9130434782609,27.116704805492,17.6201372997712,20.5949656750572,23.3409610983982,20.5949656750572,17.7345537757437,17.3913043478261,17.7345537757437,24.9427917620137,21.395881006865,27.9176201372998,22.5400457665904,21.7391304347826,21.395881006865,29.7482837528604,27.4599542334096,28.3752860411899,22.6544622425629,34.7826086956522,29.0617848970252,28.9473684210526,28.7185354691076,32.6086956521739,31.6933638443936,35.58352402746,35.1258581235698,33.8672768878719,28.4897025171625,28.604118993135,36.7276887871854,30.5491990846682,36.1556064073227
57.4370709382151,53.2036613272311,20.3661327231121,13.6155606407323,13.7299771167048,16.1327231121281,17.0480549199085,17.8489702517162,14.41647597254,19.7940503432494,29.5194508009153,20.0228832951945,20.0228832951945,20.2517162471396,20.0228832951945,16.2471395881007,20.4805491990847,16.9336384439359,17.5057208237986,16.8192219679634,17.162471395881,14.3020594965675,16.9336384439359,17.9633867276888,21.5102974828375,27.8032036613272,24.370709382151,22.0823798627002,21.5102974828375,23.2265446224256,28.7185354691076,28.4897025171625,29.1762013729977,25.629290617849,34.324942791762,28.604118993135,28.4897025171625,28.9473684210526,29.9771167048055,28.8329519450801,31.5789473684211,29.1762013729977,29.4050343249428,33.8672768878719,35.1258581235698,30.091533180778,30.4347826086957,36.9565217391304,34.5537757437071
58.9244851258581,54.8054919908467,14.3020594965675,19.5652173913043,15.4462242562929,11.5560640732265,18.9931350114416,23.1121281464531,20.2517162471396,19.908466819222,24.5995423340961,14.7597254004577,18.1922196796339,15.675057208238,19.5652173913043,19.7940503432494,16.8192219679634,17.6201372997712,27.116704805492,21.1670480549199,16.1327231121281,21.0526315789474,24.9427917620137,17.9633867276888,17.7345537757437,24.9427917620137,30.6636155606407,22.7688787185355,34.7826086956522,22.0823798627002,21.395881006865,24.2562929061785,28.9473684210526,31.4645308924485,28.4897025171625,28.9473684210526,28.4897025171625,28.9473684210526,32.1510297482838,29.0617848970252,28.9473684210526,32.0366132723112,32.7231121281465,34.4393592677346,35.3546910755149,35.58352402746,39.1304347826087,34.8970251716247,34.324942791762
59.8398169336384,58.2379862700229,19.3363844393593,21.8535469107551,14.8741418764302,20.8237986270023,22.7688787185355,20.0228832951945,12.8146453089245,12.4713958810069,19.5652173913043,14.7597254004577,15.2173913043478,19.6796338672769,19.7940503432494,20.3661327231121,20.0228832951945,26.2013729977117,17.6201372997712,17.6201372997712,17.162471395881,24.370709382151,17.7345537757437,21.8535469107551,21.1670480549199,27.9176201372998,23.4553775743707,20.9382151029748,20.8237986270023,22.0823798627002,28.1464530892449,28.0320366132723,27.4599542334096,28.3752860411899,28.2608695652174,28.604118993135,24.2562929061785,34.6681922196796,28.7185354691076,28.7185354691076,25.0572082379863,29.0617848970252,34.0961098398169,28.3752860411899,34.2105263157895,32.4942791762014,33.8672768878719,29.6338672768879,29.6338672768879
