-0.056145572676199,-0.0514520921458919,-0.043848408345727,-0.0439925648851186,-0.0435097270690105,-0.0425905307693065,-0.042047680479765,-0.0410749064676315,-0.0422783201317596,-0.0456833648072486,-0.0495843111820931,-0.0533120100343149,-0.0550965902087733,-0.0547042362462386,-0.048169477410042,-0.0436134913069947,-0.0420258424826567,-0.0405467257179267,-0.0427559431766852,-0.0453693092395895,-0.0460660192441076,-0.0475177495745325,-0.046326360043585,-0.0456317099517833,-0.0432971004712423,-0.0378791115820766,-0.0383889607873263,-0.0401622337928485,-0.0436637833361305,-0.0501385203155007,-0.0556986015643997,-0.0663540957406269,-0.0661020182395583,-0.066638326553908,-0.0608235336611487,-0.0649161455059141,-0.0645198204338693,-0.0624846805239442,-0.0622428362671697,-0.0614290111745807,-0.0636642255907424,-0.070623011471165,-0.0707875499423639,-0.0676188850524507,-0.0664729896632372,-0.0649423441809379,-0.0666301884175522,-0.0672222945616972,-0.0661572230082049,-0.0659197587386017,-0.0668254496181695,-0.0689060791607846,-0.0649616254621116,-0.0621657201235157,-0.0612619815877652,-0.0619408449309801,-0.056832238839819,-0.054729455706239,-0.05890399590023,-0.0604308443514971,-0.0614899079297587,-0.0592294079725503,-0.0536207619656501,-0.0534564643227537,-0.0542997528988352,-0.0546835264818231,-0.0533277554502497,-0.053290198409383,-0.0500340530958051,-0.0429498876732869,-0.0427800891918067,-0.0429964630264381,-0.0453860265354575,-0.0456197499584539,-0.0466637259868922,-0.0509851772594989,-0.0548135201198325,-0.0591350730197722,-0.0592911469773287,-0.0526672826134715,-0.0518155612767929,-0.0518081738549844,-0.0520457896264695,-0.0541552919242682,-0.0543758508174516,-0.0555698821663759,-0.060787695879385,-0.0571786081507167,-0.0560029164125317,-0.0518713902175844,-0.0502246437471732,-0.0487724008861411,-0.0496550946159507,-0.0492852734015449,-0.0479106416328833,-0.0483693393129506,-0.0508007524292496,-0.0485328729521453,-0.0504726563413607,-0.0481902742610795,-0.0478918589281822,-0.0443982609530216,-0.0421323018133342,-0.0406463800208239,-0.0350950879114236,-0.0319972027759807,-0.0285064995845057,-0.0258383180483274,-0.0263401625241804,-0.0249660455123979,-0.0331661146711989,-0.0331180931220861,-0.0387179583940604,-0.0390144354181209,-0.0429549516451128,-0.034965059755348,-0.0163794748428157,-0.00397589198524414,0.00716997979530629,0.019949935982974,0.0315997831165329,0.0347002162947594,0.0468942000483206,0.0607867149230593,0.070947989383649,0.0743655503901978,0.0649051607169713,0.0577297400013863,0.0530152082842598,0.0461494036503985,0.0433328644877506,0.0339833027518719,0.0237096908935228,0.00907408987764007,-0.00417804240347908,-0.0226052299895225,-0.0413374698347647,-0.0485295056028628,-0.0576498554846032,-0.059987400822855,-0.0599671818840824,-0.0582087544509029,-0.0529771821331921,-0.0453347692181224,-0.0328108770533464,-0.0124892639883465,0.000370630846333133,0.0134147992450038,0.033140578005671,0.0470964383056198,0.054497863597833,0.0636066010498261,0.0688100775263327,0.0837773084877141,0.0778839949068546,0.0659277839855141,0.0583846720869112,0.0514820366880442,0.0413858491678539,0.0383621956174587,0.0287908811831094,0.0198257478629022,0.00620325162421558,-0.00195451439020638,-0.0200790470230305,-0.0366659349278988,-0.0488681242937495,-0.0519261591282625,-0.0547211699011318,-0.0534704839839436,-0.055113278006169,-0.04707723991961,-0.0435643102651594,-0.0365190196994769,-0.0257151264104447,-0.0158007732720992,-0.00741305642233566,0.00404259627061705,0.0181966042623584,0.0265494903853394,0.0326586752977955,0.0443246638583981,0.0551384082389988,0.062608988455882,0.0743189398088067,0.0702495745423537,0.0558126616102695,0.0512911486987761,0.0456743020747243,0.038124872116865,0.0319128091126421,0.0255230240251357,0.0206961841902566,0.0156547755925586,0.00684365527950295,0.000520675311654223,-0.00551800508070288,-0.0159695191998058,-0.0261479563524675,-0.032108867334953,-0.0229394239781642,-0.026084746975379,-0.0327434838073076,-0.0383197074369466,-0.0359469197514529,-0.0345176180799946,-0.0231281170985783,-0.0140644337971291,-0.0202246834266386,-0.0250130433003076,-0.0303468177632553,-0.0313858559582981,-0.0235356380731582,-0.0268054931696411,-0.0259814918111375,-0.0246035084376239,-0.0287620356814893,-0.0298927059615058,-0.0181524692462112,-0.0233641362859192,-0.029717933023791,-0.0354940082684841,-0.0374911259818428,-0.0374203940822497,-0.0296749540461971,-0.0266706322802975,-0.0279286233908154,-0.0340050844880012,-0.023933287897846,-0.0170811607970477,-0.0232830278009567,-0.0279716798440329,-0.0421356259260754,-0.0393743471065399,-0.0352467811831521,-0.0333446644287721,-0.0294221115028897,-0.0293374478960006,-0.0234684902349351,-0.0145381151569784,-0.0147063390199528,-0.0207720572202178,-0.0269934531473608,-0.0308684130598586,-0.0304966587628838,-0.0283568097814915,-0.0266477479946377,-0.0290258965947309,-0.0294234829429918,-0.0214587111081428,-0.0205398842802202,-0.0238218264876562,-0.0263796583392531,-0.0383304029749697,-0.0328807185167944,-0.0331735012177769,-0.0259280498607049,-0.0321484878314508,-0.0368325941212852,-0.0379119617175729,-0.0304763001148744,-0.0173514068003437,-0.0213255295872618,-0.0247782339576521,-0.0336650610379639,-0.04118896919774,-0.0376996380549032,-0.0327908697532694,-0.0284521723395863,-0.0303693888502802,-0.0299519353396666,-0.0349139673977576,-0.031512188558741,-0.0271695531472242,-0.0300121598622992,-0.0294848700922687,-0.0330589499252864,-0.0404447168580317,-0.0488818367606767,-0.0493451933810477,-0.0535229704569977,-0.0564806952294763,-0.0632561715881015,-0.0643902888082065,-0.0640598482740203,-0.0736239393278279,-0.0816608288341816,-0.0827628872361265,-0.0806897056740636,-0.0792297765260404,-0.080768789649405,-0.080653688414867,-0.0797446702823436,-0.0798841759510634,-0.078663920039988,-0.0781076180687985,-0.0781622988474123,-0.0760441577219462,-0.075484460599901,-0.0742620096106267,-0.0741013313197353,-0.0703335704503196,-0.0699306194173969,-0.0731021760957978,-0.0709511695432672,-0.0703290403556789,-0.0712972477353022,-0.070713172711265,-0.0711515920341722,-0.070197428773765,-0.0711897420259605,-0.069842589612377,-0.0700791975553436,-0.0700344721044694,-0.0700730090945204,-0.0688812023911666,-0.0701882059492279,-0.0706183859070756,-0.071833114570205,-0.0715588686122288,-0.0710156108709316,-0.0708785437118161,-0.0713557800019518,-0.0699275933255877,-0.06971952609191,-0.0683881848788809,-0.064388927070472,-0.0590958430149838,-0.050677165265267,-0.0442424813191129,-0.040388506252692,-0.0337825787892431,-0.0316097210509489,-0.0326595864949853,-0.0351645799040819,-0.0427614186292723,-0.0454479830952388,-0.0526234343972917,-0.0576806685551968,-0.0625088739723507,-0.0641390479566073,-0.0689358175018213,-0.0739023746954853,-0.0747453800976814,-0.0762092849416464,-0.0776070015028981,-0.0811527768668965,-0.0873023878079869,-0.0892670232829768,-0.0878830358401789,-0.0849981217276384,-0.0814209968476646,-0.0758788307624606,-0.0711918184507143,-0.0667905921938261,-0.061670864182363,-0.058521453585841,-0.0530792120250321,-0.0438501271311692,-0.035398595936471,-0.0282775526624342,-0.0199164514067104,-0.0294202265446932,-0.0120036563448758,-0.00808493364915816,-0.00799259190291226,-0.00806433265594826,-0.00819386792763337,-0.00469138315813732,-0.00464077988397644,-0.00517374801557414,-0.00265311764610923,-0.000704967680703765,-0.00276413614242613,-0.00524809119898157,-0.0121419584074032,-0.0193438108733965,-0.0308217880556766,-0.0442302210595615,-0.0658300892434283,-0.0650513781933775,-0.0800796269047226,-0.0964940823172919,-0.103467815356086,-0.103643068860231,-0.10473187247038,-0.101020068671185,-0.09725097203637,-0.0947536013782387,-0.0947521120767566,-0.093879710464628,-0.0920274159293977,-0.0895761292941871,-0.0862863564878568,-0.0846192169786616,-0.0820775058985742,-0.0774877314722751,-0.0717105992083833,-0.0650332822272007,-0.0640319434584398,-0.0584879807922709,-0.0553288030826626,-0.0487213086334584,-0.0435894374821403,-0.0407544994931,-0.0364757464636386,-0.0331373668411416,-0.0300368208121585,-0.0270493269330247,-0.0254010989505238,-0.0258689439758765,-0.0268526753743543,-0.0275012946843459,-0.02635403995015,-0.0252131727875441,-0.0257134612300155,-0.026585349939001,-0.0299471292008718,-0.0307733942700268,-0.040137500058048,-0.0381764481101844,-0.0638412472013781,-0.0799529720713989,-0.0897205216429973,-0.0956082796107501,-0.0987217404635847,-0.0988325785638651,-0.0963936754686128,-0.0931964601528601,-0.0909047845406134,-0.0842805598443445,-0.0820292280309459,-0.0783520971107368,-0.0761398419198788,-0.0731714822736705,-0.0701518138579702,-0.0671760631029407,-0.0620327058675197,-0.0595759745301621,-0.0573936057552184,-0.0599394730560083,-0.0615769598032069,-0.0624838734905739,-0.062682246739528,-0.0618124779555663,-0.0579949806842826,-0.0556696585658266,-0.0501602020497978,-0.0483117888669923,-0.0452742131393943,-0.0481831881757427,-0.0530660587788171,-0.058273418652576,-0.0595558664779782,-0.0597840040903221,-0.0579358574892132,-0.0578019221706064,-0.0577514239186046,-0.0589893500768543,-0.0585220366149217,-0.0620999524850391,-0.065568872798125,-0.0696432765828311,-0.0778741242824735,-0.0829960702315442,-0.0896965223259195,-0.092875326650585,-0.0921859378125963,-0.0916634854081182,-0.0884210618916062,-0.0882550976884454,-0.0859709164109944,-0.0810419008551912,-0.077456208748937,-0.0764551057970349,-0.074453910080651,-0.071604667475644,-0.0689469873064321,-0.0637019434783623,-0.0580871115335517,-0.0565097403756395,-0.0538513874799779,-0.0494809432944625,-0.0497872139791431,-0.0506630663704233,-0.0469200863661278,-0.0449845458476699,-0.0405372151599997,-0.0379363625533745,-0.0354118184458392,-0.0365448891749645,-0.0390419456676207,-0.0413151665890741,-0.0395660633797509,-0.0405026714565899,-0.0400218139045727,-0.0402711934716388,-0.0428393921527018,-0.0456257216960769,-0.0430473719795798,-0.0437651179073513,-0.0405745601249324,-0.0426496336485454,-0.0412020351278153,-0.0438757713521175,-0.0455631632234091,-0.0463892179246188,-0.0500587343189843,-0.0524726763515083,-0.0485243978817388,-0.0478228558866938,-0.0428397740543486,-0.0431560454738723,-0.0449578869287112,-0.0463599796523307,-0.0495231455758321,-0.0543039246668846,-0.059669826912147,-0.0643737000292504,-0.0670224308698675,-0.0641195842491181,-0.056433403616941,-0.0563971120084841,-0.0541145358347918,-0.05155073967984,-0.0510287808388014,-0.0523782169818133,-0.0600110426634303,-0.0581852684074554,-0.0584019860751267,-0.0536356564292216,-0.0514531366142972,-0.0521049088591608,-0.058008449424737,-0.05563677260482,-0.0583717028576599,-0.061537050232856,-0.0678868389375241,-0.070391337207539,-0.0663732671790928,-0.0545987954977873,-0.0560381468110086,-0.0551903190834399,-0.0616209727313732,-0.060648637418102,-0.0547128075482897,-0.0574666132120779,-0.0595676775361347,-0.0599329592206324,-0.0592789062520004,-0.0574238638087384,-0.0508019028478692,-0.0514695703770218,-0.0548280513426338,-0.0560726839350098,-0.0564837071669668,-0.0556362864709662,-0.0620462612638937,-0.0618062097697021,-0.0645191883936439,-0.0612842554262067,-0.0566962045352745,-0.0575046118333801,-0.0560353100645753,-0.0556931773671996,-0.0540712552442684,-0.0562884586399075,-0.0604178720632586,-0.0603514326229106,-0.0584752013348566,-0.0573914239616146,-0.0539421389831846,-0.0535438155464573,-0.0530229416572537,-0.0535930636242069,-0.0546304665099485,-0.0541056993066187,-0.0571971688590169,-0.0628550510083728,-0.0664105079796526,-0.0674864397246156,-0.0666227430728627,-0.0632018576102563,-0.0650104200215389,-0.0650948418548625,-0.0664989973210015,-0.063387748712086,-0.0626941877062857,-0.0620419061414623,-0.0666725363454824,-0.0671884308508932,-0.0659974527221045,-0.0608825562446208,-0.0557113987453985,-0.0535493160385404,-0.0550419014813986,-0.0551595276234746,-0.0561784115663268,-0.0583179150871813,-0.0611677401388723,-0.0664997083087752,-0.0668036364518307,-0.0695430946894262,-0.0672025106159282,-0.0622449329656654,-0.0672939174095279,-0.0623824119627851,-0.0682111490315089,-0.0673853020469078,-0.0681378168894693,-0.0694924378055263,-0.0698504210827446,-0.0709880296415071,-0.0755766383001976,-0.0751032561434062,-0.0716689217285248,-0.0655072764836846,-0.0608641348559784,-0.0567642776280515,-0.046421479509486,-0.040826341759268,-0.0339273960908936,-0.027538097946567,-0.0141116670231865,-0.00721519164031365,0.00393173200722876,0.0110014863640009,0.0231946390320104,0.0270761374651366,0.0298899810343968,0.0272781318444295,0.0252723724090472,0.0126755000724892,0.00787407739284017,-0.00521144078989184,-0.0263672086973477,-0.0266063670704643,-0.023205433281285,-0.026332943793245,-0.0300659496155721,-0.0343787329908827,-0.0306177479887133,-0.0156021885933306,-0.0105038285216599,-0.00882934777534526,-0.0120224621638273,-0.0159603650148185,-0.018913933883234,-0.0201160034036979,-0.0166377985080988,-0.0107898587598269,-0.0052688246774543,0.0026263000494374,0.0110660379654733,0.0168669150993853,0.0255213796316146,0.0336697408573177,0.0376362403834045,0.041881111178233,0.0436979171726316,0.0472523226531138,0.0503915048406387,0.0563181740513162,0.0541642705357538,0.0490861449914007,0.0373348391904891,0.0213575196927093,0.0141701891267482,-0.00298574659382249,-0.018958855610371,-0.0232128853652342,-0.0233673479410196,-0.0254068248106706,-0.0296796438362543,-0.0272604535070454,-0.026878486929941,-0.0153142362254958,-0.00790337760747966,-0.00668108114751846,-0.00539976404210077,-0.00583816115958308,-0.00567166834850519,-0.00290681284601065,0.00210863167682171,0.00623036267784388,0.0126500178616205,0.0232725015268643,0.0303598623403267,0.0362006280322963,0.0424583173251235,0.0486170391733871,0.0527120847943486,0.0578800315420272,0.0582374431589492,0.0532648614995104,0.0504079281310302,0.0504751374602987,0.0524343905041249,0.0571928406315274,0.0600393594665911,0.0537468059229997,0.0439338414448719,0.0295712081476624,0.0167456702290707,-0.00667325652588191,-0.0163372372455755,-0.0310530171997578,-0.0281207225916208,-0.0313242585225504,-0.0340215651455353,-0.0361807225668086,-0.0274468635452175,-0.0186938192687643,-0.016116057261441,-0.0140623150446271,-0.0172782346476387,-0.0179585855746698,-0.0201758768221344,-0.0199328117340481,-0.0163314879975054,-0.0100577880113839,-0.00240819177509844,0.00768201189598018,0.0216306538451942,0.0274573706573103,0.0367318303187881,0.0410180757300107,0.0493691642741128,0.0546855524829337,0.0574576902815856,0.0562456644192211,0.0558540649920455,0.0555789875906089,0.0560000424135679,0.0511970634680039,0.042498628173533,0.0320180705238108,0.018972289584533,0.00145895921644701,-0.0174438480890067,-0.0377452776996684,-0.0357847923916441,-0.0382256204340163,-0.0409562502285363,-0.041050422508095,-0.0302774925256726,-0.0242156185288781,-0.0157119890001753,-0.0180670100340236,-0.0212746392662962,-0.0227329566427618,-0.0250869012329627,-0.0258157714654768,-0.0298816472122292,-0.0330801283094134,-0.0355954323421765,-0.0383547681280541,-0.0401324055036442,-0.04283255470815,-0.0425993775342432,-0.0472442877497061,-0.051539904095517,-0.0547814614513633,-0.0570848695757036,-0.0563237630795688,-0.0518994476138465,-0.0527666860414535,-0.0503302279151027,-0.0517181520927967,-0.0482877907365371,-0.0484533691690356,-0.0484053546807913,-0.0476278197475962,-0.0446591544673932,-0.0467881349784037,-0.0461572714978063,-0.0502749778361551,-0.0490983940393469,-0.0495242195013289,-0.0524498776469219,-0.0525315635494516,-0.0548585591365033,-0.0576689033516782,-0.0589414183359489,-0.0610030491503792,-0.0641412555639168,-0.0653899247583038,-0.0657770450125775,-0.0673154603628624,-0.0702878018618496,-0.0723674609777003,-0.0740333011922624,-0.0729698798737173,-0.0743695625296997,-0.0743280398206901,-0.075220394059015,-0.0765811359879291,-0.076884109869194,-0.0768662946053877,-0.0775466365467242,-0.0772004800789878,-0.079055559349757,-0.0804702229006919,-0.0795077339936921,-0.0784731580153282,-0.0786972354628267,-0.0777334626693632,-0.0776195736947544,-0.0773273149470589,-0.0767498625624272,-0.0769803703589592,-0.0763020277915037,-0.0764839926512694,-0.0765263754456113,-0.0766838522790954,-0.0761014685555015,-0.0765205424900754,-0.0763471885922205,-0.0775289645576224,-0.0779380921675571,-0.0786862009313456,-0.0782420958735737,-0.0769455268696127,-0.0737014650286009,-0.0742236255854053,-0.0745010178424629,-0.0745219535657116,-0.0740296778719121,-0.0711896987393074,-0.073153527941204,-0.0737201106754908,-0.0762881355760177,-0.0748001489867904,-0.0758101585850404,-0.0754147768930037,-0.075901829054494,-0.0766668069360051,-0.0759749056508428,-0.075242232845504,-0.0741924797391183,-0.0736094989732877,-0.0735891237479395,-0.0720479271629597,-0.0738601147684248,-0.0733832401333252,-0.0716734370989591,-0.0711025760469162,-0.0727120154809595,-0.0714324505105643,-0.0717178917807353,-0.0730463350651152,-0.0736217550187372,-0.0739235436936879,-0.0737644065638487,-0.0731054417040692,-0.0755940131408195,-0.0760143040526423,-0.0787820800376155,-0.0808141662051117,-0.0825491340390279,-0.0834166637149674,-0.0851769126125704,-0.0860858263084086,-0.0861859018598497,-0.0860536335294659,-0.0865198610481649,-0.0875606101932803,-0.0864530363709751,-0.0857395121959642,-0.0881579522168297,-0.0877644582623828,-0.0890334102671222,-0.0893469845881405,-0.0905510245496843,-0.0919307580052032,-0.0937140976706993,-0.0955254080750874,-0.0982654935014754,-0.0987400091127965,-0.0993279763521995,-0.0987865349121525,-0.098989104604451,-0.0991620454005883,-0.0987492645005996,-0.0988932684471534,-0.0986323326399521,-0.0975070033990537,-0.0962513916397381,-0.0937334532837781,-0.0915113238062151,-0.08890719719106,-0.0862663125897458,-0.0829576547635893,-0.0822323544643317,-0.0801478280251002,-0.077913284837388,-0.0784074368470599,-0.0754322960770846,-0.0762205140779412,-0.0745341201239046,-0.0723837612531992,-0.0712448456940059,-0.0732908040019837,-0.0733318495849427,-0.0740497983740268,-0.0743663270069815,-0.0734726260811902,-0.0719448366947026,-0.0695941431635295,-0.0692830101035127,-0.0682438662341425,-0.070256551623804,-0.0668233522028649,-0.0694807682003168,-0.0681396670268405,-0.0652128005059556,-0.0643813328276409,-0.062354577673679,-0.060149621345136,-0.052719533320448,-0.0495341831206549,-0.0460077405171912,-0.0350717899160344,-0.0499936584919075,-0.0438333730639611,-0.0474334006682966,-0.0479780570392243,-0.0490936168271398,-0.0505703149863073,-0.047445876224554,-0.0500975670394454,-0.0501050204456195,-0.0544501629347776,-0.0449876073512666,-0.0529252179001223,-0.046613913227958,-0.0473466935961804,-0.0474431219725324,-0.0514805113197223,-0.0504771371057142,-0.052066049913636,-0.0545721315736172,-0.0515377862241725,-0.0499825286133647,-0.0454024666222254,-0.0469320529316771,-0.0454139064447579,-0.0486187927133583,-0.0490753740400901,-0.0495367563965395,-0.0488212081905819,-0.0501546519250943,-0.0504225775041269,-0.0447869644579576,-0.0444530229697574,-0.0398019297587244,-0.0445468518900887,-0.0456273279653382,-0.0470501367567981,-0.0477429658641197,-0.0483922402721521,-0.0479809409558482,-0.0492285556007067,-0.0496109455319706,-0.0471174547881281,-0.0491946163087885,-0.0450674889381495,-0.0463919049121104,-0.0509496698598584,-0.0485891221203985,-0.0481622903304747,-0.0484029454999038,-0.0507065019929783,-0.0482663384160381,-0.0418501386204002,-0.0414403888893638,-0.0445107948103061,-0.0429054867580667,-0.0439752404224281,-0.0442264618031137,-0.0460629132098576,-0.0458709757893798,-0.0470389855840699,-0.0480368622939428,-0.0451727545645941,-0.0449529615169597,-0.0436118304011091,-0.0441922599952492,-0.0408032274317998,-0.042075397584841,-0.0425401793970226,-0.0454221722915595,-0.0493880818369997,-0.0539908334420158,-0.0556770317269143,-0.0586139671849933,-0.0572257858786553,-0.0520245611494769,-0.0463246242767607,-0.0437495317165889,-0.0422376353142663,-0.0463479267914672,-0.0472512948925157,-0.0489323958624137,-0.0514207025942442,-0.0533610740326921,-0.061490977606047,-0.0645761946304886,-0.0626057909824981,-0.0596251440143284,-0.0570915609725166,-0.0556411313097986,-0.055590613989487,-0.0564457833105149,-0.0545306409388524,-0.0523436456986325,-0.0517531841337744,-0.0508938910216488,-0.051496146688897,-0.0514636222480823,-0.0466939259012526,-0.0441396583751252,-0.0462206326474297,-0.0490810041740565,-0.0490278944682773,-0.0520926747900102,-0.0571519792683495,-0.061189347554244,-0.0650107144081982,-0.0648349966206039,-0.0573651950430517,-0.0528700323038397,-0.0510882537881853,-0.0540702263058662,-0.0546598412763813,-0.0558780992111873,-0.0543614120098355,-0.057167972607775,-0.0544993280951652,-0.0513852703662544,-0.0463791904399006,-0.0433141784555666,-0.0431555852578743,-0.0458362056033028,-0.0470552113646617,-0.0480688267242911,-0.049241197909913,-0.0528465056326914,-0.0603450399142478,-0.0607033987338839,-0.0621886710783151,-0.0615675593021257,-0.0555211931718786,-0.0545417472078326,-0.0579521986647692,-0.0598697466015454,-0.0626568228143693,-0.0615427209258256,-0.0604598878152211,-0.0640148752049312,-0.0623654327906195,-0.063636539676105,-0.0614406790692039,-0.0562063532002139,-0.0525021307873748,-0.0511223336872898,-0.053149008654362,-0.0561781283412497,-0.0560471835677096,-0.0564081020278097,-0.062771244360101,-0.0666375592300901,-0.0687238179272628,-0.0697739333783383,-0.0620375792257459,-0.0618198243726227,-0.0636072033081311,-0.0649367054878461,-0.0647655640067067,-0.0641606748951614,-0.0635954674926728,-0.0670891144022704,-0.0673321100924888,-0.0637502225491066,-0.0596071465056184,-0.0551187851169194,-0.0564316787625636,-0.0569499791870557,-0.0568343049450121,-0.0586459710812356,-0.0594145701929908,-0.06423925074473,-0.0694337291656394,-0.0684618674262019,-0.0683318332532517,-0.0578494620289956,-0.0533621311303747,-0.0542217295106899,-0.0577896213626708,-0.0628808266716914,-0.0616791527097003,-0.0631943964010227
